,0--2,0--3,0--4,0--5,1--3,1--4,1--5,2--4,2--5,3--5
0--0--0--0,0.0,0.0,0.0,0.0,0.7275613292950001,0.0,0.0,0.0,0.0,0.06922312923290733
0--0--0--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--0--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--0--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--1--0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--1--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--1--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96672771067127,0.0
0--0--1--3,0.0,0.0,0.0,0.0,0.0,1.7925706680000002,0.0,0.0,0.0,0.0
0--0--2--0,0.0,0.0,0.0,0.0,-0.671442669236932,0.0,0.0,8.355955078326593,0.0,-1.491088
0--0--2--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--2--2,-3.1111436091197113,-3.087087089028,0.0,0.0,0.0,0.0,0.0,6.0666555607931025,-3.206857891310907,7.0178038582598115
0--0--2--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--3--0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--3--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--3--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--3--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--1--0--0,-0.07676822287243308,4.70996102658888,4.86816125597171,4.9065602611929675,4.859686876114494,4.797148617431981,4.693550323564478,0.8319794183694161,1.274303380644999,0.8271850229050115
0--1--0--1,0.0,0.0,0.0,0.0,0.0,3.065956928878567,0.0,0.0,0.0,0.0
0--1--0--2,0.0,0.0,0.0,12.679117071293119,0.0,0.0,0.0,-0.8067673067144288,0.0,0.0
0--1--0--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--1--1--0,-0.669210276133333,3.9560458618568677,8.757106424663966,8.966450415885216,3.887171080666933,8.864841599534332,8.386294373910303,4.607453928693573,4.776614411595896,0.27619970888716683
0--1--1--1,-2.8930910712869227,2.6698466533176832,8.190706670866934,0.0,3.227006073964448,0.0,12.922675070090008,0.0,0.0,0.0
0--1--1--2,-3.1306722513903744,0.0,6.575212268858266,-1.687943034343711,2.150584189293434,0.0,-2.0672800000000002,2.9449580336640993,13.113613837666595,8.04803658755723
0--1--1--3,0.0,0.8857114696610797,0.0,-2.787320609511111,1.121563975770007,5.788891255291767,-2.750213111512802,2.333333068786,0.0,11.878239813626909
0--1--2--0,-2.0888381093361024,2.9647601571113666,12.90212299329941,12.746351874044139,2.82936877235956,12.876028065852838,12.753855429395893,9.114781856571515,8.932335968799428,-1.0704722574269165
0--1--2--1,-3.2244394927082105,2.0722788300972192,11.70607944307309,-1.6810070690874115,2.102550493195746,11.86774458385991,-1.9842033465395401,8.020553855498346,0.0,3.3267130877026885
0--1--2--2,-4.095684869268841,0.8691816734412005,10.861988633903767,-3.004983509430772,0.8695320456589275,10.819009049837613,-3.0988776637042967,6.893110530664407,-3.204252239205477,6.942503198030809
0--1--2--3,-5.395290226623698,-0.37268153555558536,9.902852007649965,-4.101380756951357,0.008779234997869978,9.897313911814058,-4.216577882628109,6.234940445590567,-5.078867221702231,10.985865325160653
0--1--3--0,-3.933043766708707,1.8461320404735306,-1.99729267508999,-1.8191016614913305,1.4963472999905107,0.0,-1.7566036944710284,12.909283972939695,12.97561892339522,-1.9870548228902094
0--1--3--1,-4.113068129078707,0.9332931278526667,0.0,-2.9640222886513707,0.0,-2.81330182911168,-3.969032971282867,0.0,-2.7079608887113333,2.0206698563288885
0--1--3--2,-4.751877631885534,-0.05601236541564386,-3.73145829872067,-3.7636333102847153,-0.7007894931173158,-3.9002419104626913,-4.814394078558581,11.097069026043442,-3.944864366659115,6.0085986406916065
0--1--3--3,0.0,0.0,0.0,0.0,-0.667902968203733,0.0,-4.6726915134,10.068163422493681,0.0,0.0
0--2--0--0,-1.226107303443938,8.82888224963794,8.834413418414156,8.772756213355043,8.781951534747428,8.805768590932848,8.853352000528446,0.7856494719585535,0.8092736255538447,0.8221759446735719
0--2--0--1,0.0,0.0,0.0,0.0,0.0,0.0,12.863263696652325,0.0,0.0,0.0
0--2--0--2,0.0,6.800513137033141,0.0,0.0,0.0,0.0,0.0,0.0,8.865710312681317,0.0
0--2--0--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.850696680004646,0.0
0--2--1--0,-2.158758687774894,8.01411698005938,12.85513646362719,12.848993870235288,7.792714501319692,12.925695509930684,12.866157875099908,4.877627118856834,4.661414318523851,-0.12581279744597237
0--2--1--1,-3.217711525078068,6.962554158879853,11.973531394868758,-2.133328732881591,7.021311066529847,11.689624492480567,-1.0313083135819208,2.8669178209867328,8.84538149754412,0.0
0--2--1--2,-4.071028622958845,5.909574469096928,10.724414228031083,-2.0965901836835443,5.822381727366025,10.842358100007552,-2.491254783916637,2.832309485298826,12.77990885262,7.773841449179628
0--2--1--3,-4.670789040678012,5.083474771724449,9.960719270223974,-2.9828499911377477,4.7820217795948725,0.0,-3.490609035736431,1.3407973518329073,-2.9757550243623236,11.760778185866206
0--2--2--0,-3.0428853172917565,6.794516439156592,-1.173125914824321,-1.1832147130472668,6.688117110453416,-1.0982509233541813,-1.1084883915807946,8.779450389753867,8.74922141230693,-1.2947312755998706
0--2--2--1,-4.167937931611554,5.838387727924149,-2.1145129777185527,-2.117153473969882,6.01114272175907,-2.0239065713907807,-2.1604711083296158,7.776325150320435,12.82699533848752,2.8411147923898956
0--2--2--2,-5.14303755123578,4.879569916562088,-3.1712694822110867,-3.1659423691229476,4.841245247645836,-3.1720289252095313,-3.137384819839186,6.789516074857228,-3.2042385051118343,6.799245183130327
0--2--2--3,-6.120199069117005,3.913143093154989,-4.0112596775344525,-4.135278511170108,3.806688995839221,-4.133324354478564,-4.141008631339216,5.761981058203425,-4.344829648182571,10.796713033467844
0--2--3--0,-4.282244918222265,5.858455121464553,-2.3715518660126307,-2.195662672521101,5.87546848415593,-2.176015729890131,-2.0939742313301015,12.82214114422803,12.766113821781877,-2.1904438487178095
0--2--3--1,-4.710706807897333,4.755933422062695,-3.0498472009005764,-3.088110711220532,4.958135814488283,-4.0,-3.036551132782814,11.84586073091109,-3.0268207565393137,2.0897411828978742
0--2--3--2,-6.1653773548283395,3.8712459570943802,-4.181871966131386,-4.3018442017685645,4.0155284052473625,-4.197384070461377,-4.221857543106941,10.781939703548609,-4.156498500634735,5.813323664501697
0--2--3--3,-7.503221111519908,0.0,-5.4558060773829595,-5.078067234523721,0.0,-4.869207378674434,-5.1141305222124425,9.936585661403086,-5.082608000047533,9.642684246488066
0--3--0--0,-1.882874894032722,12.87683820061419,12.823540393386763,12.836649567161963,12.767435976388,12.87346437255413,12.865324780806505,0.7067314254788167,1.0485609452707398,0.9681087776166416
0--3--0--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.267293088567569
0--3--0--2,-4.372849879677166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.011966855788119,0.0
0--3--0--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.320866928891867,0.0
0--3--1--0,-2.994883168805006,0.0,0.0,-0.26630330191666524,11.979317256865063,0.16610766812332134,-0.27780400988606624,3.7274896799279604,4.760409091026432,-1.2
0--3--1--1,0.0,0.0,-0.7333298933115819,-0.6866837768833332,0.0,0.0,-0.8521871091089908,0.0,9.201406465790694,0.0
0--3--1--2,-5.548522211212772,9.886688570915313,-2.402689192,-2.187298816599018,0.0,-1.6666879999999997,-1.6827114273113108,3.2930487318885913,13.101660693697227,8.178526439344344
0--3--1--3,0.0,8.92305495372675,-2.6908089233112342,0.0,0.0,0.0,0.0,0.0,-2.6990293045144558,0.0
