,0--2,0--3,0--4,0--5,1--3,1--4,1--5,2--4,2--5,3--5
0--0--0--0,30.780123474452093,0.0,0.0,0.0,26.35627202088388,19.258228736000007,0.0,0.0,0.0,0.0
0--0--0--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--0--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--0--3,0.0,0.0,0.0,41.49018264775832,0.0,0.0,0.0,0.0,0.0,0.0
0--0--1--0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--1--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--1--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--1--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--2--0,0.0,0.0,0.0,0.0,0.0,0.0,27.804566154026997,0.0,0.0,0.0
0--0--2--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--2--2,0.0,0.0,0.0,0.0,0.0,38.17512353482462,0.0,31.107127768558826,0.0,0.0
0--0--2--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--3--0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--3--1,0.0,0.0,0.0,0.0,13.568407328032393,0.0,0.0,0.0,0.0,0.0
0--0--3--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--3--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--1--0--0,24.25012930130217,30.977820952604503,29.1607830098949,30.50311837541196,27.33198098045091,29.965557760614637,30.40811508563871,26.65250290512076,29.292806857982736,26.67613292527799
0--1--0--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.46228783944761,36.84218144354289
0--1--0--2,0.0,20.84065790637441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--1--0--3,0.0,0.0,0.0,0.0,0.0,0.0,22.256018455395026,0.0,0.0,0.0
0--1--1--0,22.423387417147282,30.263739960147603,33.48565029871718,29.418594598711326,0.0,0.0,35.86191177697263,36.1324540944169,31.509843511202572,22.569803120262627
0--1--1--1,0.0,28.55545415571646,0.0,0.0,29.83333417454629,0.0,0.0,32.3234911949744,0.0,27.588418331572754
0--1--1--2,35.68285589169461,32.81532975289183,32.46271172478051,21.16954662865739,32.60594381161427,32.90070917383669,14.736282708999724,31.407141869352802,36.95108534413317,33.41611597649187
0--1--1--3,24.75692589362153,23.230422115541238,0.0,21.678438400000005,29.44981973327648,0.0,0.0,17.81722505053749,21.29930500836793,38.11888826391999
0--1--2--0,23.8324151891444,29.582129793161055,38.63523540171585,38.446717481485905,29.672171374645107,38.947843823350716,38.17905000977563,33.103068595679886,33.68085362104735,22.0246208414269
0--1--2--1,0.0,0.0,38.07586542482475,24.381137661691444,29.790991915883843,37.66085245113748,0.0,37.352430082189336,0.0,31.726983944081788
0--1--2--2,21.449152104884085,22.981950433649377,35.768866161411836,24.98613545593911,26.92942267057245,36.44346921276247,28.109994149583212,33.88314399196321,23.587175917763123,32.918228987466996
0--1--2--3,18.574373246423544,34.51670183439832,36.76678166493398,13.684895921261074,30.859651773682202,37.26820160448821,16.868581204098746,35.67898307889553,25.227190082837076,36.17738057202492
0--1--3--0,22.0275907744929,17.983445458495993,29.737885217672662,28.974161522596837,25.435315004068645,24.09003200981876,23.608665061897906,37.83179950641928,35.91013547534495,0.0
0--1--3--1,21.2065892539282,0.0,0.0,19.838401845673932,0.0,0.0,0.0,0.0,0.0,31.52915625923693
0--1--3--2,20.279653048320007,21.68758954485998,29.142652638204083,0.0,0.0,16.516417769494662,13.13693422380753,36.53450850027726,28.44507890550096,33.28635928873949
0--1--3--3,0.0,0.0,26.037726937182008,16.95936009676537,0.0,0.0,0.0,39.816187207073376,0.0,32.19404905994732
0--2--0--0,25.081721968030628,34.86472335815152,34.83207727648465,34.88916441337814,33.92860744403524,33.57535591203056,33.61461426562226,26.314562021941722,26.212626903130882,22.36807611817746
