0--0--0--0,0.8769967067638508
0--0--0--1,0.0
0--0--0--2,3.0890615426519754
0--0--0--3,0.0
0--0--1--0,0.0
0--0--1--1,0.0
0--0--1--2,0.0
0--0--1--3,0.0
0--0--2--0,5.280489909265946
0--0--2--1,0.0
0--0--2--2,3.262647097918963
0--0--2--3,0.0
0--0--3--0,0.0
0--0--3--1,0.0
0--0--3--2,0.0
0--0--3--3,0.0
0--1--0--0,3.801955633566798
0--1--0--1,4.798540438366874
0--1--0--2,5.7862558335823335
0--1--0--3,1.1068618662026668
0--1--1--0,5.799032090593244
0--1--1--1,7.310304586060277
0--1--1--2,3.5960664964250655
0--1--1--3,2.897478623893742
0--1--2--0,7.7978871477552145
0--1--2--1,6.469529868928843
0--1--2--2,5.759781464665208
0--1--2--3,4.83831809732258
0--1--3--0,0.7400133166925721
0--1--3--1,5.8835899203700714
0--1--3--2,4.72851846608573
0--1--3--3,3.8103693752337464
0--2--0--0,6.81945958361688
0--2--0--1,7.825159187526454
0--2--0--2,4.8006219730462645
0--2--0--3,3.893300494614431
0--2--1--0,8.837070020129596
0--2--1--1,7.741824969447474
0--2--1--2,6.829483805353405
0--2--1--3,5.722624736673937
0--2--2--0,4.7805582538251405
0--2--2--1,5.627038398323866
0--2--2--2,2.791059746959953
0--2--2--3,1.8667723607503277
0--2--3--0,6.644893389652788
0--2--3--1,5.6090436277761
0--2--3--2,4.598918588259429
0--2--3--3,3.6930554808162706
0--3--0--0,9.811266366931495
0--3--0--1,8.979587285870647
0--3--0--2,7.8001513857015246
0--3--0--3,3.4622420532334144
0--3--1--0,8.821394181659956
0--3--1--1,1.5236688242466707
0--3--1--2,6.790970192822054
0--3--1--3,2.7337424344637107
0--3--2--0,7.790385382690734
0--3--2--1,6.634262401062989
0--3--2--2,5.779143128632104
0--3--2--3,1.5541217331241872
0--3--3--0,7.027469990499837
0--3--3--1,5.905973328318944
0--3--3--2,5.045675831988658
0--3--3--3,3.7872088078427697
1--0--0--0,4.818295020390932
1--0--0--1,5.854049980181025
1--0--0--2,6.819219383451708
1--0--0--3,3.64812128875425
1--0--1--0,6.908113614114743
1--0--1--1,7.81941909328663
1--0--1--2,4.8012604560949
1--0--1--3,0.7887590997718235
1--0--2--0,8.804397248600434
1--0--2--1,6.168051148196586
1--0--2--2,6.789523156705498
1--0--2--3,5.875762645129485
1--0--3--0,6.773135543003439
1--0--3--1,0.9307439253491676
1--0--3--2,4.5656904868462105
1--0--3--3,3.6837970211791835
1--1--0--0,7.800049847297919
1--1--0--1,8.79546053342864
1--1--0--2,5.800909752343442
1--1--0--3,4.791174848305415
1--1--1--0,9.801106625115173
1--1--1--1,8.800178985611103
1--1--1--2,7.7951796993433975
1--1--1--3,6.776889090809891
1--1--2--0,7.750884608804166
1--1--2--1,6.748444490220555
1--1--2--2,5.749879073765113
1--1--2--3,4.748196636327597
1--1--3--0,6.6411833516046705
1--1--3--1,5.641883354842997
1--1--3--2,4.650802220074759
1--1--3--3,3.6288243407869643
1--2--0--0,10.80402979195085
1--2--0--1,9.801657921225868
1--2--0--2,8.806698581269433
1--2--0--3,7.794606650568768
1--2--1--0,9.797324525773325
1--2--1--1,8.792672154145576
1--2--1--2,7.798123464566318
1--2--1--3,6.788616134121596
1--2--2--0,8.802187103988807
1--2--2--1,7.800236852485864
1--2--2--2,6.80034628620747
1--2--2--3,5.797994765514573
1--2--3--0,7.799069574890816
1--2--3--1,6.798646399925472
1--2--3--2,5.799448990860973
1--2--3--3,4.788789449332801
1--3--0--0,9.75222482155552
1--3--0--1,8.751411675160702
1--3--0--2,7.753592053236164
1--3--0--3,6.748716996470314
1--3--1--0,8.747843848646154
1--3--1--1,7.768317023748001
1--3--1--2,6.747071277304975
1--3--1--3,5.7582201715417485
1--3--2--0,7.75031197154397
1--3--2--1,6.744291121918015
1--3--2--2,5.748161139476639
1--3--2--3,4.746567959271731
1--3--3--0,6.736291225159796
1--3--3--1,5.766251583502194
1--3--3--2,4.756113812456404
1--3--3--3,3.7376463187931113
2--0--0--0,8.787389525251998
2--0--0--1,9.832654192392432
2--0--0--2,6.791234789413679
2--0--0--3,5.847476612273336
2--0--1--0,10.799398866127994
2--0--1--1,6.831950303597631
2--0--1--2,8.808619813253422
2--0--1--3,7.314220347983351
2--0--2--0,6.808367205036159
2--0--2--1,5.83262058393003
2--0--2--2,4.80640388525175
2--0--2--3,3.8222010439264236
2--0--3--0,6.536185530907273
2--0--3--1,5.587638846681701
2--0--3--2,4.578660279810753
2--0--3--3,3.6013213882018253
2--1--0--0,11.803104162706997
2--1--0--1,10.804010880695632
2--1--0--2,9.80714528222413
2--1--0--3,8.797969734332604
2--1--1--0,10.799004605339922
2--1--1--1,9.796161182569778
2--1--1--2,8.800779645549257
2--1--1--3,7.806163943190846
2--1--2--0,9.800875978237043
2--1--2--1,8.799338616092152
2--1--2--2,7.802241678931255
2--1--2--3,6.79987261803426
2--1--3--0,8.805078844416139
2--1--3--1,7.794900796814659
2--1--3--2,6.799247073417525
2--1--3--3,5.805652044500587
2--2--0--0,8.607773088002986
2--2--0--1,7.60491269116435
2--2--0--2,6.606527568368967
2--2--0--3,5.602045987243918
2--2--1--0,8.59683323220123
2--2--1--1,7.597652667982882
2--2--1--2,6.595644256159154
2--2--1--3,5.594366961156394
2--2--2--0,6.6090504425451355
2--2--2--1,5.603145789735846
2--2--2--2,4.607704335669314
2--2--2--3,3.603336444230631
2--2--3--0,6.385614537190388
2--2--3--1,5.381023033072566
2--2--3--2,4.390097302326554
2--2--3--3,3.3895929556224424
2--3--0--0,9.601193760549952
2--3--0--1,8.598186085779595
2--3--0--2,7.601535334905134
2--3--0--3,6.595061517668853
2--3--1--0,8.59782805790067
2--3--1--1,7.5790721894657604
2--3--1--2,6.599840552059742
2--3--1--3,5.602007169293345
2--3--2--0,7.597517799220552
2--3--2--1,6.594686435153324
2--3--2--2,5.596737102918856
2--3--2--3,4.597826220276983
2--3--3--0,6.597600175503205
2--3--3--1,5.59282791217869
2--3--3--2,4.596450798327684
2--3--3--3,3.6095409251626824
3--0--0--0,12.76770131071457
3--0--0--1,11.816327818192054
3--0--0--2,10.803723552914478
3--0--0--3,9.863688569574634
3--0--1--0,12.0
3--0--1--1,10.995156672250086
3--0--1--2,9.502462750403778
3--0--1--3,8.730813190930908
3--0--2--0,10.83414953569431
3--0--2--1,9.707805181884074
