,0--2,0--3,0--4,0--5,1--3,1--4,1--5,2--4,2--5,3--5
0--0--0--0,0.0,0.0,21.64581339178298,0.0,0.0,0.0,27.212479425097627,0.0,0.0,0.0
0--0--0--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--0--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--0--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--1--0,0.0,0.0,0.0,17.449720081654498,0.0,0.0,0.0,0.0,0.0,0.0
0--0--1--1,0.0,0.0,0.0,0.0,27.225066854585112,0.0,0.0,0.0,0.0,0.0
0--0--1--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--1--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--2--0,0.0,0.0,26.497945666851624,21.968458425410006,0.0,0.0,24.640716800000003,0.0,0.0,20.162568420664048
0--0--2--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.008829670180646
0--0--2--2,0.0,0.0,0.0,0.0,16.492347145918274,0.0,0.0,0.0,0.0,0.0
0--0--2--3,0.0,0.0,0.0,0.0,0.0,31.555456623944803,0.0,0.0,0.0,0.0
0--0--3--0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--3--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--3--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--3--3,0.0,0.0,0.0,0.0,16.301971212086602,0.0,0.0,0.0,0.0,0.0
0--1--0--0,21.148218353419097,25.913477408296103,25.5833231368296,25.493950950509987,23.592750077330155,25.344005666564467,25.31525008236842,23.65320813786269,22.464690574655837,21.976434193066027
0--1--0--1,0.0,0.0,0.0,32.478781678184944,0.0,0.0,0.0,0.0,0.0,0.0
0--1--0--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.004048706222626,0.0
0--1--0--3,0.0,0.0,0.0,0.0,0.0,26.342970402863898,0.0,0.0,0.0,0.0
0--1--1--0,15.432164188410715,14.092612737633697,27.59025423566214,23.676938358832054,19.060350896756212,21.807267097943527,25.016541143646034,16.0175289624304,26.34300042361474,18.686363521375643
0--1--1--1,0.0,0.0,0.0,0.0,26.269795519994247,0.0,0.0,21.16688568344468,0.0,0.0
0--1--1--2,0.0,23.38803865755798,0.0,13.9984,0.0,18.404212321253333,18.590114069631724,0.0,26.99289818595909,26.403549594165693
0--1--1--3,0.0,0.0,0.0,17.041070571458974,0.0,0.0,0.0,26.372356233126578,0.0,24.074584458960715
0--1--2--0,18.565111364283478,29.234572549605517,31.46243866668244,29.958317918382765,23.917956041567063,29.64334770114793,30.647336864670237,24.525161065019674,26.806433921624645,17.614531949456556
0--1--2--1,0.0,28.93218969358966,0.0,22.08722018901176,24.212560871084115,28.275136000000003,15.799319322746234,0.0,29.16408406082922,5.812406312866562
0--1--2--2,17.515436100307078,22.29066338448744,25.394788711308735,15.583729508138703,20.596909809839627,28.683946747012524,10.796901551069654,23.513317722299462,20.506770138548855,24.858592154393907
0--1--2--3,20.225296905632725,0.0,27.57772958604337,19.69320144266894,4.338973100023755,28.450574540889026,0.0,0.0,18.591414975692803,27.614525245431416
0--1--3--0,12.537599999999998,25.602520820097187,21.11319342241601,11.842690677644793,0.0,23.49794539294765,17.176926758188568,28.939105194480952,32.69436803846265,0.0
0--1--3--1,0.0,0.0,18.550143213525153,0.0,0.0,0.0,0.0,0.0,0.0,21.238881566527084
0--1--3--2,17.202197841829168,18.944215249550723,17.111662060137647,0.0,20.95044912727338,15.876868631983672,21.831532494479458,0.0,15.469844349140777,24.65761099866646
0--1--3--3,12.428616352336453,0.0,0.0,17.59185224348913,0.0,0.0,0.0,23.65014674447469,20.654032744391827,0.0
0--2--0--0,20.017732524689254,28.78058428006728,28.99494548546023,28.67869972682196,28.80454997933973,28.59507851797839,28.772150434764765,20.124302988350873,20.94534881975993,20.60629505537542
0--2--0--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.21176610906058,0.0
0--2--0--2,0.0,0.0,0.0,22.83895826634223,0.0,28.21207984770287,13.029292999452913,0.0,0.0,0.0
0--2--0--3,0.0,0.0,29.628003628507287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--1--0,21.07456647472076,26.09261690224678,31.868715940403405,30.651524965456183,26.293192183070524,29.819451268186874,31.25217664590469,21.677184959711973,24.63950679727374,16.42988091812039
0--2--1--1,0.0,0.0,29.35785410618597,19.333773097346544,29.66500812899196,31.098308808212966,17.706015574765573,8.206204825600004,0.0,0.0
0--2--1--2,18.371953374664923,25.98176457769773,24.095342667530133,15.47646658210607,26.513352680456126,27.17002296713064,16.27029354401703,19.978640800492165,28.097429795994532,21.75603773716503
0--2--1--3,16.301468896242014,28.25959531860724,26.411529304906637,7.777164083200003,26.663213020048964,29.870294499608278,15.449709774075307,16.591522375527145,20.98046005291311,21.72458060453654
0--2--2--0,19.59144970747718,27.05158144727627,18.125127233241376,18.714857076414148,26.64446219795904,18.06240462330282,20.082914625325046,25.521829720630546,24.189654310761043,18.008280167300775
0--2--2--1,0.0,25.250053490973865,19.385563770045216,15.933696282529919,25.86918842392289,22.441450452445196,15.854066697587015,24.39969615043497,24.573865228905785,18.120598648625307
