,0--2,0--3,0--4,0--5,1--3,1--4,1--5,2--4,2--5,3--5
0--0--0--0,3.414497666441092,6.441696852807775,0.0,6.388579853584307,0.0,5.570628892956507,0.0,7.215420648100094,0.0,0.0
0--0--0--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--0--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--0--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--1--0,0.0,0.0,0.0,4.786265082414947,0.0,0.0,0.0,0.0,0.0,0.0
0--0--1--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--1--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--1--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--2--0,0.0,0.0,12.851596261903644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--2--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--2--2,0.0,0.0,0.0,0.0,-0.7308623526585105,0.0,0.0,0.0,4.618268766395843,0.0
0--0--2--3,0.0,0.0,0.0,0.0,0.0,4.808931643772178,0.0,0.0,0.0,0.0
0--0--3--0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--3--1,0.0,0.0,0.0,0.0,0.0,0.0,3.0848281272965554,0.0,0.0,0.0
0--0--3--2,0.0,0.0,0.0,0.0,2.5813750416421755,0.0,0.0,0.0,0.0,0.0
0--0--3--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--1--0--0,4.900399194542265,9.2244917420859,9.009505718812589,9.242189943379495,9.479353086498921,9.418133060097562,9.13750089038921,6.54956272591676,5.828628564955196,6.583340018849825
0--1--0--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.671009648391429,0.0
0--1--0--2,3.3158504479524593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--1--0--3,0.0,0.0,7.734567138802633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--1--1--0,5.59876211701901,0.0,11.36851866137599,0.0,0.0,12.843398691235304,9.626404760512273,7.556901073372861,8.692753811326554,2.18046875
0--1--1--1,0.0,3.416212076232118,12.691387933790246,0.0,6.734261525679398,0.0,0.0,0.0,0.0,0.0
0--1--1--2,-0.05624993278168855,3.554970784397212,10.441301818927043,2.622517434292021,0.0,7.927252005269057,5.422692871093751,9.729084362387658,12.885863977774493,9.494348081925612
0--1--1--3,1.0,6.250658264241812,0.0,2.4389966232581535,0.0,0.0,0.0,0.0,0.0,0.0
0--1--2--0,2.4220368304042412,7.678298133483719,14.452234862320996,13.70166632559436,7.411473616356981,14.230218575743189,14.178730476004342,11.366771283800933,10.107318888554534,5.725361159825328
0--1--2--1,0.7999999999999998,0.0,13.136405032407227,0.0,6.595922327301042,14.241662917794429,1.6782522021259245,10.344896914310315,14.294233158144637,7.715027343750002
0--1--2--2,0.07721226747878424,4.426115124766338,12.693062298010663,2.8240319222032566,4.248939253311494,10.52688958700475,1.9893934956540018,7.903973564481907,1.5267534594633685,6.465880459156426
0--1--2--3,0.0,0.0,10.7260004491963,3.7169155299873093,5.1234457795167145,11.217421550774858,1.0288421439787736,8.788599438407857,1.035624142468441,10.415200519796212
0--1--3--0,0.0,0.0,0.0,1.991130786000166,8.7921875,4.911441482543946,1.2581536102294928,13.231042509514348,14.294696079867963,4.074
0--1--3--1,0.0,0.0,0.0,0.0,4.6753224234347694,4.598973279524653,0.0,0.0,3.486990312576294,6.024293475707783
0--1--3--2,0.689508977141231,3.2369349676587595,1.077645969527591,2.0361597240361906,-1.0330322265624998,3.4979163673779716,2.1509209291810887,11.403439463907171,4.223043159695436,2.9190389827972725
0--1--3--3,0.0,0.0,0.0,-1.215871503201325,0.0,1.10655302089983,-0.13998811080885942,0.0,0.0,0.0
0--2--0--0,4.213391039139617,12.229510902812228,12.556755662730996,12.311205012921285,12.440019855269874,12.34932489057512,12.413914805880012,5.139386635548651,5.2469110820681255,4.994690919566137
0--2--0--1,0.0,10.9171400289572,0.0,0.0,0.0,0.0,0.0,5.036913934554268,0.0,0.0
0--2--0--2,0.0,7.724623380394734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--0--3,0.0,0.0,0.0,0.0,9.082352190591156,0.0,0.0,0.0,0.0,10.959956775101736
0--2--1--0,3.8825673774885923,11.901226333281304,15.127634361310799,14.964896655843841,11.952382899995337,15.183710089824809,14.988083412223833,7.74136010104695,6.38871364247462,4.9283979226970915
0--2--1--1,2.983252651233324,7.289994014262859,13.783085890676787,4.7832378744737065,8.881926585556124,14.467958179050605,4.043138490296844,0.0,9.487937506085549,0.0
