0--0--0--0,23.247362532154938
0--0--0--1,0.0
0--0--0--2,0.0
0--0--0--3,0.0
0--0--1--0,0.0
0--0--1--1,0.0
0--0--1--2,14.751604957504334
0--0--1--3,0.0
0--0--2--0,25.750056804349615
0--0--2--1,0.0
0--0--2--2,21.329907273998174
0--0--2--3,0.0
0--0--3--0,27.544624291840005
0--0--3--1,0.0
0--0--3--2,0.0
0--0--3--3,0.0
0--1--0--0,25.154696663254022
0--1--0--1,18.05887446089618
0--1--0--2,0.0
0--1--0--3,29.918489335489564
0--1--1--0,29.041134248920514
0--1--1--1,27.75688412197478
0--1--1--2,27.21436243931797
0--1--1--3,17.198502592184152
0--1--2--0,29.676343189519244
0--1--2--1,29.346806506958867
0--1--2--2,26.700921237044064
0--1--2--3,28.401217706069236
0--1--3--0,31.42942960797101
0--1--3--1,15.5334481394912
0--1--3--2,25.12587356075958
0--1--3--3,24.12311969788122
0--2--0--0,27.85583378076623
0--2--0--1,22.782384411286248
0--2--0--2,21.38079958408639
0--2--0--3,26.204697892784985
0--2--1--0,30.166555159869255
0--2--1--1,29.033510515888768
0--2--1--2,26.899985471547357
0--2--1--3,27.852589324927397
0--2--2--0,25.814655346506296
0--2--2--1,25.16991160395253
0--2--2--2,23.347875413676274
0--2--2--3,22.694613169809184
0--2--3--0,25.839009790316847
0--2--3--1,22.360083440879748
0--2--3--2,24.518651116016184
0--2--3--3,24.353891013445303
0--3--0--0,30.96727250500825
0--3--0--1,0.0
0--3--0--2,29.207762550848912
0--3--0--3,36.59174915046131
0--3--1--0,32.8752644949745
0--3--1--1,16.077932401744945
0--3--1--2,29.189449238292376
0--3--1--3,14.41602136042711
0--3--2--0,28.99465657084694
0--3--2--1,24.505773697961956
0--3--2--2,27.16181663341622
0--3--2--3,26.660891964101406
0--3--3--0,27.794842866071733
0--3--3--1,28.593201014306736
0--3--3--2,24.713040797396257
0--3--3--3,27.83516852859315
1--0--0--0,26.188562811169174
1--0--0--1,0.0
1--0--0--2,16.31129672077246
1--0--0--3,26.269331838506538
1--0--1--0,27.078179387827902
1--0--1--1,34.65240293421175
1--0--1--2,28.31287952442358
1--0--1--3,27.174398431993527
1--0--2--0,29.501203780370933
1--0--2--1,29.95418631253773
1--0--2--2,23.48596284873753
1--0--2--3,27.670318783278304
1--0--3--0,25.891037186855844
1--0--3--1,29.194619609978584
1--0--3--2,24.471037541763994
1--0--3--3,24.71975389023296
1--1--0--0,29.236335878995646
1--1--0--1,29.443374876427143
1--1--0--2,28.39154580742817
1--1--0--3,26.529701114339403
1--1--1--0,30.853206381290594
1--1--1--1,29.65951997141685
1--1--1--2,28.573747548789378
1--1--1--3,27.943324417265174
1--1--2--0,28.51459534492114
1--1--2--1,27.403539385449253
1--1--2--2,26.379977109210106
1--1--2--3,25.54539339334127
1--1--3--0,26.636572647314438
1--1--3--1,25.44517313666454
1--1--3--2,24.6220709885434
1--1--3--3,23.831302016446607
1--2--0--0,32.76932420052796
1--2--0--1,32.06655450044289
1--2--0--2,30.742507024039536
1--2--0--3,30.22277489744926
1--2--1--0,30.887446006259804
1--2--1--1,29.75793347883686
1--2--1--2,28.93404814078055
1--2--1--3,27.75593037432621
1--2--2--0,30.108029166333704
1--2--2--1,28.77823327746475
1--2--2--2,28.059031574486024
1--2--2--3,26.791021192717338
1--2--3--0,28.792902700468492
1--2--3--1,27.67427073611223
1--2--3--2,26.736566890782274
1--2--3--3,25.73071537578137
1--3--0--0,30.83252770484116
1--3--0--1,30.93491409442165
1--3--0--2,29.256403436841392
1--3--0--3,28.996316413957185
1--3--1--0,29.354495365525356
1--3--1--1,28.231119740669506
1--3--1--2,27.437503160669742
1--3--1--3,26.67842059178039
1--3--2--0,28.56084259578275
1--3--2--1,27.41071656029334
1--3--2--2,26.41504973965982
1--3--2--3,25.26988165726484
1--3--3--0,27.586589263443436
1--3--3--1,26.808108433515518
1--3--3--2,25.12114024536961
1--3--3--3,24.441745093874523
2--0--0--0,29.761981450208193
2--0--0--1,22.611877512573482
2--0--0--2,28.185027343348782
2--0--0--3,24.942804767455005
2--0--1--0,31.8635582507113
2--0--1--1,31.035855285336297
2--0--1--2,29.735380858761822
2--0--1--3,28.708131875666677
2--0--2--0,27.66024247783485
2--0--2--1,29.838331507362884
2--0--2--2,25.771919210820556
2--0--2--3,24.201727647101645
2--0--3--0,27.549385546072664
2--0--3--1,16.575044630079848
2--0--3--2,24.582439795293855
2--0--3--3,24.335918649944045
2--1--0--0,33.751680089333156
2--1--0--1,33.22999837677284
2--1--0--2,31.77618737099026
2--1--0--3,30.508179363644935
2--1--1--0,31.861156110028567
2--1--1--1,30.93792343303394
2--1--1--2,29.78727589654148
2--1--1--3,28.903293009884823
2--1--2--0,31.180344860069173
2--1--2--1,29.839653689499553
2--1--2--2,29.06823244782419
2--1--2--3,27.924876552078498
2--1--3--0,29.763761166269354
2--1--3--1,28.789294385715337
2--1--3--2,27.834870137943344
2--1--3--3,26.9182110273122
