,0--2,0--3,0--4,0--5,1--3,1--4,1--5,2--4,2--5,3--5
1--2--0--1,9.0,241.0,46.0,12.0,11.0,10.0,7.0,12.0,16.0,9.0
1--2--0--2,15.0,377.0,40.0,26.0,15.0,18.0,21.0,14.0,12.0,22.0
1--2--0--3,22.0,337.0,27.0,10.0,16.0,17.0,14.0,15.0,13.0,22.0
1--2--1--0,1092.0,23201.0,1062.0,1122.0,1058.0,1090.0,1118.0,1067.0,1102.0,1029.0
1--2--1--1,146.0,3234.0,131.0,151.0,150.0,115.0,149.0,140.0,133.0,137.0
1--2--1--2,534.0,11805.0,521.0,550.0,501.0,513.0,529.0,527.0,455.0,506.0
1--2--1--3,151.0,3956.0,156.0,157.0,166.0,152.0,187.0,158.0,161.0,149.0
1--2--2--0,4577.0,67648.0,4470.0,4559.0,4503.0,4550.0,4533.0,4555.0,4493.0,4561.0
1--2--2--1,462.0,10568.0,461.0,462.0,480.0,462.0,449.0,500.0,463.0,434.0
1--2--2--2,3630.0,59884.0,3607.0,3599.0,3663.0,3652.0,3601.0,3566.0,3645.0,3678.0
1--2--2--3,687.0,15120.0,612.0,664.0,682.0,653.0,634.0,707.0,631.0,634.0
1--2--3--0,381.0,8423.0,379.0,364.0,353.0,354.0,318.0,331.0,376.0,352.0
1--2--3--1,136.0,3734.0,172.0,159.0,182.0,168.0,132.0,177.0,140.0,147.0
1--2--3--2,617.0,14647.0,622.0,683.0,687.0,616.0,663.0,683.0,668.0,663.0
1--2--3--3,153.0,3441.0,149.0,131.0,168.0,137.0,146.0,192.0,106.0,198.0
1--3--0--0,3968.0,4013.0,4099.0,4082.0,63849.0,3981.0,3927.0,4053.0,3934.0,4122.0
1--3--0--1,2.0,2.0,2.0,2.0,50.0,0.0,4.0,1.0,2.0,1.0
1--3--0--2,5.0,9.0,2.0,0.0,74.0,3.0,7.0,4.0,2.0,6.0
1--3--0--3,3.0,3.0,3.0,5.0,59.0,7.0,2.0,4.0,5.0,5.0
1--3--1--0,207.0,218.0,199.0,193.0,5039.0,213.0,208.0,216.0,234.0,261.0
1--3--1--1,35.0,18.0,34.0,18.0,640.0,34.0,23.0,36.0,29.0,28.0
1--3--1--2,97.0,110.0,86.0,108.0,2448.0,91.0,83.0,114.0,92.0,94.0
1--3--1--3,30.0,28.0,31.0,35.0,805.0,30.0,31.0,49.0,42.0,44.0
1--3--2--0,870.0,893.0,889.0,879.0,20027.0,930.0,920.0,945.0,896.0,944.0
1--3--2--1,97.0,88.0,84.0,82.0,2148.0,85.0,109.0,91.0,85.0,96.0
1--3--2--2,685.0,725.0,724.0,753.0,16356.0,772.0,715.0,741.0,777.0,741.0
1--3--2--3,141.0,126.0,137.0,131.0,3254.0,132.0,117.0,148.0,134.0,125.0
1--3--3--0,64.0,75.0,87.0,87.0,1755.0,65.0,68.0,68.0,87.0,74.0
1--3--3--1,35.0,25.0,34.0,28.0,719.0,34.0,33.0,26.0,21.0,23.0
1--3--3--2,140.0,125.0,137.0,144.0,3156.0,133.0,125.0,117.0,125.0,143.0
