,0--2,0--3,0--4,0--5,1--3,1--4,1--5,2--4,2--5,3--5
0--0--0--0,0.4806066450266604,0.0,0.0,0.8432344546735214,0.0,0.0,0.0,0.0,0.0,0.4395548591242437
0--0--0--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--0--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--0--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--1--0,0.0,0.0,0.0,0.0,0.08676646489067075,0.0,0.0,0.0,0.0,0.0
0--0--1--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--1--2,0.0,0.0,0.0,0.0,0.0,-0.03393313333233128,0.0,0.0,0.0,0.0
0--0--1--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--2--0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0306850686802567,0.0
0--0--2--1,0.0,0.0,2.0619310050280273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--2--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--2--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--3--0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--3--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--3--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--0--3--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--1--0--0,-0.2513930871795311,2.579556676792022,2.619914948379167,2.637267740143731,2.6006876499218587,2.5797648269862785,2.6165355920470574,0.6055665616392357,0.4482830189696775,0.49452471932949155
0--1--0--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--1--0--2,0.0,0.0,0.0,0.0,0.0,0.6110290695802701,0.0,0.0,0.0,1.307210763351315
0--1--0--3,0.0,-0.3313908890973435,0.0,0.0,0.0,0.0,-2.5000453335235333,0.0,0.0,0.0
0--1--1--0,-1.5139376989148334,1.64660309938,0.0,3.6393087851658596,1.596880190806686,3.531308809997797,3.4427222037016385,0.0,1.7595447006706686,-0.2227740400726387
0--1--1--1,0.0,0.6614225105472421,0.0,0.0,0.5061405324011753,0.0,0.0,0.0,2.3205693457852274,0.0
